topics in philosophy of mind: perceptual experience,introduction. martin. transparency. campbell. reference and consciousness. visitor. john campbell. johnston. sensory awareness. siegel. contents of visual experience. crane. perceptual relations. campbell. frith. and johnstone. thought insertion and schizophrenia. chalmers. perception and fall from eden. visitor. david chalmers. block. consciousness. schwitzgebel. introspection. o'callaghan. sounds. visitor. casey o'callaghan. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-500-topics-in-philosophy-of-mind-perceptual-experience-spring-2007/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-500-topics-in-philosophy-of-mind-perceptual-experience-spring-2007/24-500s07.jpg,Graduate
topics in philosophy of mind: self-knowledge,introduction. externalism and self-knowledge. shoemaker on self-knowledge. davies and wright on warrant transmission. peacocke and friends on self-knowledge. immunity to error through misidentification and self-identification. expressivism and neo-expressivism. knowledge of one's actions. transparency and self-knowledge. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-500-topics-in-philosophy-of-mind-self-knowledge-spring-2005/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-500-topics-in-philosophy-of-mind-self-knowledge-spring-2005/24-500s05.jpg,Graduate
political philosophy: global justice,organizational meeting. realism and normative skepticism. persons. peoples. states. three conceptions of the global moral realm. arguments for sovereignty and self-determination. global democracy without a world state?. cosmopolitanism. the case of the environment. domestic institutions and global injustice. the case of intellectual property. human rights. human rights. cultural diversity. and democracy?. immigration and borders. ,political science,http://ocw.mit.edu/courses/political-science/17-000j-political-philosophy-global-justice-spring-2003/,http://ocw.mit.edu/courses/political-science/17-000j-political-philosophy-global-justice-spring-2003/17-000js03.jpg,Graduate
topics in philosophy of language: modeling representation,introduction. modeling a representation system (i). modeling a representation system (ii). lewis on radical interpretation. the language of thought. grammar for a radical interpreter. localism. abilities and incoherent belief. guest lecture. adam elga. princeton university. mathematical truth. believing necessary truths. mary. representing degrees of belief. hare on self-location. student presentations. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-729-topics-in-philosophy-of-language-modeling-representation-spring-2009/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-729-topics-in-philosophy-of-language-modeling-representation-spring-2009/24-729s09.jpg,Graduate
topics in philosophy of language: vagueness,why bother?. degrees of truth. supervaluationism. vagueness in the world. epistemicism. contextualism. nihilism. eklund extravaganza. my own views. latter-day crispinology. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-729-topics-in-philosophy-of-language-vagueness-fall-2005/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-729-topics-in-philosophy-of-language-vagueness-fall-2005/24-729f05.jpg,Graduate
topics in theory of knowledge: a priori knowledge,introductory class. plato. descartes. locke/leibniz. hume and the positivists. kant. quine's critique. new rationalisms. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-805-topics-in-theory-of-knowledge-a-priori-knowledge-spring-2005/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-805-topics-in-theory-of-knowledge-a-priori-knowledge-spring-2005/24-805s05.jpg,Graduate
topics in philosophy of science: social science,"introduction. what is ""the social""?. institutions and practices. ""social construction"". reductionism. individualism. holism. explanation. prediction. laws. interpretation and meaning. rational choice explanations i. rational choice explanations ii. structural explanations. functional explanations. critical theory. values and objectivity. ",linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-810-topics-in-philosophy-of-science-social-science-fall-2006/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-810-topics-in-philosophy-of-science-social-science-fall-2006/24-810f06.jpg,Graduate
classification natural kinds and conceptual change: race as a case study,introduction. historical background on the notion of race. biology. philosophy. and race. the early debate. race in recent philosophy of science. the dna revolution and race. genomics. medicine. and race. genomics. race. and health policy. racial &quot.projects&quot.. race. ethnicity. and panethnicity. elminativism. conservatism. or revisionism?. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-892-classification-natural-kinds-and-conceptual-change-race-as-a-case-study-spring-2004/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-892-classification-natural-kinds-and-conceptual-change-race-as-a-case-study-spring-2004/24-892s04.jpg,Graduate
language disorders in children,specific language impairment. autism. part 1. autism. part 2. autism. part 3. fragile x and rett's syndrome. william's syndrome. part 1. william's syndrome. part 2. down's syndrome. part 1. down's syndrome. part 2. wrap-up and class presentations. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-947-language-disorders-in-children-spring-2013/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-947-language-disorders-in-children-spring-2013/24-947s13.jpg,Graduate
introduction to syntax,"introduction. ""the case for syntax"". phrase structure. binding theory. a-movement. passives. unaccusativity. relational grammar and lexical-functional grammar. case and licensing. null subjects (pro). control (pro). control (pro) (cont.). head movement. student presentations. nonconfigurationality. double objects. psych verbs. minimalism. ",linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-951-introduction-to-syntax-fall-2003/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-951-introduction-to-syntax-fall-2003/24-951f03.jpg,Graduate
advanced syntax,remnant movement. derivations. probes and goals. covert movement and logical form. 5-7. reconstruction and logical form. 18-19. 10-11. superiority. probes and goals. 14-17. weak islands and relativized minimality. phases. barriers. and spell-out. 20-22. a vs. a-bar movement and scrambling. gapping. parasitic gaps. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-952-advanced-syntax-spring-2007/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-952-advanced-syntax-spring-2007/24-952s07.jpg,Graduate
pragmatics in linguistic theory,"gajewski on demand. what is pragmatics?. kratzer on ""exclusive questions"" part 1. embedded implicatures. more on implicatures. implicatures and contradictions. back to disjunction. implicatures and common knowledge. questions and pragmatics. more on questions and exhaustivity. too many alternatives. density. symmetry. and other predicaments. kratzer part 2. notes on presupposition. schlenker. florian schwarz. ""processing presupposed content"" and beyond. proviso problem. ",linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-954-pragmatics-in-linguistic-theory-fall-2006/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-954-pragmatics-in-linguistic-theory-fall-2006/24-954f06.jpg,Graduate
syntactic models,hpsg 1. how it works. hpsg 2. infinitival complementation/a-bar dependencies. lfg. basics. lfg 2. the over all system. modern developments. student presentation festival. hpsg and lfg papers. non-derivational principles and parameters/minimalist grammars. history of analyses of the english auxiliary verb system. derivations to representations. standard theory to generative semantics. conditions. student presentation festival. generative semantics/interpretive semantics/conditions papers. the legacy of conditions. lfg. gpsg. and gb. simpler syntax?. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-960-syntactic-models-spring-2006/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-960-syntactic-models-spring-2006/24-960s06.jpg,Graduate
linguistic phonetics,introduction. applications of phonetics. overview. introduction to acoustics. audition. position of phonetics in grammars. source-filter theory. acoustics of vowels. spectral analysis techniques. quantal theory. adaptive dispersion. source-filter analysis of the properties of speech sounds. fricatives and stops. introduction to statistics. speech perception i. source-filter analysis of speech sounds. nasals and laterals. speech production. models of coarticulation. timing and coordination. prosody and speech production. speech perception ii. the problem of variability. student presentations. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-963-linguistic-phonetics-fall-2005/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-963-linguistic-phonetics-fall-2005/24-963f05.jpg,Graduate
topics in phonology: phonetic realization,phonetic realization. contour tones. syllable weight. stop voicing and bursts. rules and constraints. implications of phonetic detail for phonological analyses. articulatory phonology. releases and transitions. tone. phonetic detail and the &quot.too many solutions&quot. problem. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-964-topics-in-phonology-phonetic-realization-fall-2006/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-964-topics-in-phonology-phonetic-realization-fall-2006/24-964f06.jpg,Graduate
advanced semantics,truth-conditional semantics and the fregean program. 2. semantics and syntax. more of english. nonverbal predicates. modifiers. definite descriptions. 5. quantifiers. their semantic type. 7. 8. 6. homework problems. 3. ,linguistics and philosophy,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-973-advanced-semantics-spring-2009/,http://ocw.mit.edu/courses/linguistics-and-philosophy/24-973-advanced-semantics-spring-2009/24-973s09.jpg,Graduate
reading fiction: dysfunctional families,10%. 15%. 20%. 25%. edgar allan poe. arundhati roy. nathaniel hawthorne. workshop. crafting an argument. e. m. forster. d. h. lawrence. virginia woolf. william faulkner. james baldwin. carson mccullers. workshop. revising a paper. flannery o'connor. cristina garcia. toni morrison. ,literature,http://ocw.mit.edu/courses/literature/21l-003-1-reading-fiction-dysfunctional-families-spring-2007/,http://ocw.mit.edu/courses/literature/21l-003-1-reading-fiction-dysfunctional-families-spring-2007/21l-003-1s07.jpg,Undergraduate
reading fiction,introduction. jane austen. workshop. 8. sir walter scott. kate chopin. mary shelley. herman melville. 17-19. gustave flaubert. 25-26. virginia woolf. alistair macleod. ,literature,http://ocw.mit.edu/courses/literature/21l-003-2-reading-fiction-fall-2006/,http://ocw.mit.edu/courses/literature/21l-003-2-reading-fiction-fall-2006/21l-003-2f06.jpg,Undergraduate
reading poetry,introductions. discussion of list of poets for presentation. assignment for week #2 handed out. yeats. w. b. &quot.to a young girl.&quot.. &mdash.&mdash.&mdash.. &quot.when you are old.&quot.. &mdash.&mdash.&mdash.. &quot.to ireland in the coming times.&quot.. &mdash.&mdash.&mdash.. &quot.the song of wandering aengus.&quot.. &mdash.&mdash.&mdash.. &quot.the second coming.&quot.. &mdash.&mdash.&mdash.. &quot.easter 1916.&quot.. &mdash.&mdash.&mdash.. &quot.never give all the heart.&quot.. recite 10 lines of a poem by either dickens. yeats. blake. stevens. wallace. &quot.the house was quiet and the world was calm.&quot.. short quiz in class. adrienne rich. &quot.mother-in-law.&quot.. hopkins. gerard manley. &quot.pied beauty.&quot.. donne. john. &quot.holy sonnet 14.&quot.. &mdash.&mdash.&mdash.. &quot.holy sonnet 10.&quot.. hopkins. gerard manley. &quot.as kingfishers catch fire. dragonflies draw flame.&quot.. keats. john. &quot.letter on negative capability. 1818.&quot.. whitman. walt. &quot.beginning my studies.&quot.. &mdash.&mdash.&mdash.. &quot.song of myself.&quot.. coleman. wanda. &quot.wanda why aren't you dead.&quot.. whitman. walt. &quot.vigil strange i kept on the field one night.&quot.. eliot. t. s. &quot.the love song of j. alfred prufrock.&quot.. bishop. elizabeth. &quot.at the fishhouses.&quot.. &mdash.&mdash.&mdash.. &quot.one art.&quot.. &mdash.&mdash.&mdash.. &quot.in the waiting room.&quot.. vendler. helen. &quot.sestina.&quot.. eliot. t. s. &quot.tradition and the individual talent.&quot.. recite 15-25 lines of your choosing. writing workshop. wallace stevens journal note. bishop on darwin. last class. bring the original graded paper that you are revising.. bring a printed copy of &quot.in the waiting room&quot. and the vendler anthology.. come prepared to discuss bishop's &quot.at the fishhouses.&quot.. ,literature,http://ocw.mit.edu/courses/literature/21l-004-reading-poetry-spring-2009/,http://ocw.mit.edu/courses/literature/21l-004-reading-poetry-spring-2009/21l-004s09.jpg,Undergraduate
major poets,why metrics matter. the medium is the message. why english counts patterns of emphasis as it does. why does dante put ulysses in hell? does something in the form or tone pass judgment on him?. is &quot.the pastoral&quot. in fact a sophisticated form?. pastoralism and gender. do women use language differently than men do? tone. diction. form. &quot.my america&quot.. renaissance sonnet-cycles. readership. publication. and circulation. donne's arguments. marvell's logic. syllogism and the blandishments of tone. marvell's irony. shakespeare and the socratic concept of seduction. close reading of several sonnets. resisting the biographical narrative. begin the play. civil disorder and children's obedience. the ballroom scene and the metaphors of pilgrimage. why is juliet smarter than romeo?. christian sacrifice and comic reconciliation. keats and the truth of the heart's [art's?] affection. who says the last lines of the &quot.urn&quot. and why does the question matter?. dickinson. &quot.i lived for art&quot. and the keatsian model. satan's persuasive rhetoric. read satan's speeches. milton's satan and transverse logic. milton's eve and the freedom of choice / eve's narcissism. &quot.the fall&quot. and what happens to the natural world?. adam's ironic love-song at the moment eve falls. wordsworth. reclaiming paradise. blake. reclaiming innocence. blake. vision and illustration. &quot.lamb&quot. and catechetics. blake. compare &quot.the lamb&quot. and &quot.the tyger&quot.. the grammar of &quot.the tyger&quot.. why is the tyger smiling?. shelley's platonism and romantic self-assertion. the monster's literary education. how does the creature become the monster?. frame narratives in the novel. &quot.forbidden&quot. knowledge?. frankenstein and pop culture. keats' odes. the natural world. keats' odes. art and representation. keats' odes. time. mortality. repetition. sonnets!. browning and the secret self. tone and self-revelation. &quot.home burial&quot. and gender difference. counting iambic pentameter. flexibility and social measurement. sincerity and authenticity. why does lionel trilling call frost a &quot.terrifying&quot. poet?. close reading of prufrock. focusing on form. close reading of prufrock. focusing on images. plath's humor and plath's form. after modernism. what?. ,literature,http://ocw.mit.edu/courses/literature/21l-004-major-poets-fall-2005/,http://ocw.mit.edu/courses/literature/21l-004-major-poets-fall-2005/21l-004f05.jpg,Undergraduate
american literature,introduction. william bradford. mary rowlandson. benjamin franklin. washington irving. library research workshop. essay 1 writing workshop/groups. bring rough drafts to class.. ralph waldo emerson. henry david thoreau. henry david thoreau. revision workshop. nathaniel hawthorne. frederick douglass. harriet beecher stowe. harriet jacobs. herman melville. essay 2 writing workshop/groups. bring rough drafts to class.. walt whitman. emily dickinson. samuel clemens. sarah orne jewett. kate chopin. charlotte perkins gilman. henry james. edith wharton. essay 3 writing workshop/groups. bring rough drafts to class.. claude mckay. zora neale hurston. langston hughes. countee cullen. richard wright. [morrison] pp. 4&ndash.87. [morrison] pp. 89&ndash.162. [morrison] pp. 165&ndash.229. conclusion. . ,literature,http://ocw.mit.edu/courses/literature/21l-006-american-literature-spring-2013/,http://ocw.mit.edu/courses/literature/21l-006-american-literature-spring-2013/21L-006s13.jpg,Undergraduate
writing with shakespeare,introducing ourselves. our subject. and our voices.. sharing of speeches and written assessments. introductory peer mentoring.. contextualizing speech. participating in dialogue.. group analysis of visual clips.. sharing of thesis statements. peer editing.. reflections on critical writing. exchange of essays.. presentations based on the historical material.. begin reading your assigned play together. develop a group plan.. come to class ready to discuss your play and initiate research.. work on annotated bibliography and your scene work.. final group work and rehearsal day.. post-performance post mortem.  presentation of insights based on your long essays.. thinking back. thinking ahead.. ,literature,http://ocw.mit.edu/courses/literature/21l-010-writing-with-shakespeare-fall-2010/,http://ocw.mit.edu/courses/literature/21l-010-writing-with-shakespeare-fall-2010/21l-010f10.jpg,Undergraduate
the film experience,15%. 20%. chaplin. 9&ndash.10. film as a global and cultural form. german film. 13&ndash.14. hollywood in the 1930s. 17&ndash.18. hitchcock. 21&ndash.22. the musical. 24. the western. film in the 1970s. renoir and poetic realism. italian neorealism. truffaut and the new wave. summary perspectives. film as art and artifact. ,literature,http://ocw.mit.edu/courses/literature/21l-011-the-film-experience-fall-2012/,http://ocw.mit.edu/courses/literature/21l-011-the-film-experience-fall-2012/21l-011f12.jpg,Undergraduate
forms of western narrative,"introduction. homer. finish homer. chr&eacute.tien. grimms' tales. ""the frog-king"". ""hansel and gretel"". ""the fisherman and his wife"". ""cinderella"". ""little snow-white"". ""brother lustig"". shelley. conrad. end-of-term exercises. student presentations. ",literature,http://ocw.mit.edu/courses/literature/21l-012-forms-of-western-narrative-fall-2007/,http://ocw.mit.edu/courses/literature/21l-012-forms-of-western-narrative-fall-2007/21l-012f07.jpg,Undergraduate
forms of western narrative,introduction. orality and literacy. epic conventions. stories within stories. the social functions of storytelling. myths of self and society. fates and fatalism. conflict resolution. genre and ideology i. the tragic arc. approaches to history. methods and materials. genre and ideology ii. the tragic view of history. formalist approaches to narrative. character functions in adventure narratives. narrative perspective and the categories of time and space. perspective and the novelty of the novel. mediation and the triangulated subject. character development and the accumulation of experience. realism. sentiment. and the epistolary novel. experience. experiments. and enlightenment epistemology. the enlightened subject. novels of manners. novels of morals. the bildungsroman. psychology in gothic horror and detective fiction. psychoanalytic archetypes and fairy-tales. film screening i. surrealism and the subject of psychoanalysis. film screening ii. modernist ideology. capitalist alienation and class consciousness. film screening iii. late capitalism. pastiche. and post-modernism. narrative and new media. ,literature,http://ocw.mit.edu/courses/literature/21l-012-forms-of-western-narrative-spring-2004/,http://ocw.mit.edu/courses/literature/21l-012-forms-of-western-narrative-spring-2004/21l-012s04.jpg,Undergraduate
introduction to media studies,introduction. media convergence. origins of media and media theory. library research. what is authoritative information in the age of the network?. media is the message / simulacra and simulation. theory of media. terrorism as media tool. media lab field trip. media and property. creative commons. guest lecture by hal abelson. audio media. history of mechanical audio. guest lecturer by lisa gitelman. television's past. the actualization of mass media. postmedia production. electronic music culture / digital radio. student podcast demo. final project. class presentations. ,literature,http://ocw.mit.edu/courses/literature/21l-015-introduction-to-media-studies-fall-2005/,http://ocw.mit.edu/courses/literature/21l-015-introduction-to-media-studies-fall-2005/21l-015f05.jpg,Undergraduate
introduction to media studies,introduction to the course. a comparative approach to media studies. storytelling across media. media studies. an interdisciplinary field. approaches to studying media. the concept of commodity - the frankfurt school and the birmingham school. the challenge of cultural pluralism. applying the frameworks. advertising. screening/discussion section. the power of advertising. key media debates. influence. representation. control. comparing oral and print cultures. different forms of storytelling. written media. the press. technology. power and influence. oral presentations. final research project. the rise of entertainment culture in late 19th century america and the growth of modern mass media in early 20th century america. screening/discussion section. the rise of modern mass media. early silent film in the u.s.. the documentary mode. photography and film. the star system. origins in the silent era. screen culture. movies and music. sound genres and audiences. storytelling across media. melodrama and horror. the social problem movie. storytelling across media. filmic and ethnic images. storytelling across media. film and colonialism. broadcasting. radio and television. the public interest. public entertainment and the commercial imperative. tv as consensus narrative. critiques of tv. cable tv and independent film. globalization and media culture. models of the digital revolution. contemporary issues. media convergence and power in the digital age audiences as producers and receivers. discussion section. extended section 7-10. last day of class. ,literature,http://ocw.mit.edu/courses/literature/21l-015-introduction-to-media-studies-fall-2003/,no image,Undergraduate
learning from the past: drama science performance,interpreting historical documents. special guest. historian ann mccants. five &quot.men of science&quot.. bacon. burton. descartes. boyle and hobbes. expert group presentations on each of these natural philosophers. jonsonian masque and court culture. special theatrical guest. michael krass. costume designer and head of design at nyu playwrights horizons theater school. paper writing. discussion of thesis statements based on your play-reading. scene work. the puritan revolution. discussion of research and extensive essay composition. special event. theatrical field trip to see richard goodwin's &quot.two men of florence&quot. at the huntington theater company. playwriting. day one. playwriting. day two. sharing of documents and paper ideas. poetry of the seventeenth century. individual meetings with instructors. discussion of your learning and sharing of your expertise. ,literature,http://ocw.mit.edu/courses/literature/21l-016-learning-from-the-past-drama-science-performance-spring-2009/,http://ocw.mit.edu/courses/literature/21l-016-learning-from-the-past-drama-science-performance-spring-2009/21l-016s09.jpg,Undergraduate
bestsellers: detective fiction,high art. hermenutics. detection. and suspense. modes. oedipus and theseus. typology. the hidden treasure. the locked room. the detective-as-suspect. nature and hieroglyphics. ideograms. cryptography as process and as metaphor. written work. quizzes. and exam. materialism and identity. the advantages of empiricism are the disadvantages of empiricism. why conan doyle killed off holmes to write about victorian faeries. self and self-revelation. oedipal resistances. retrospective narratives. the position of the observer. small town. country house. sexual demimonde. moving train. mcguffins. clewes. histories. the detective as knight errant. film noir as style and as moral orientation. deep focus. politics and representation. does rosebud even matter?. kane's women. doubling and the mind-body nexus. completing dupin. the double-mirror paradigm of self-consciousness. evidence. clues. solution. elusive pleasures. guilt and transference. the pleasure of looking through other people's windows. the secret in the marsh. coming clean about secrets. the hidden jewels. doubling and narcissism. &quot.the mystery to a solution&quot.. ,literature,http://ocw.mit.edu/courses/literature/21l-310-bestsellers-detective-fiction-fall-2006/,http://ocw.mit.edu/courses/literature/21l-310-bestsellers-detective-fiction-fall-2006/21l-310f06.jpg,Undergraduate
small wonders: media modernity and the moment: experiments in time,augustine. &quot.time and eternity.&quot.. jameson. fredric. &quot.the end of temporality.&quot.. swift. jonathan. &quot.a description of the morning&quot.. &quot.a description of a city shower&quot.. &quot.the progress of beauty&quot.. &quot.the lady's dressing room&quot.. &quot.a beautiful young nymph going to bed&quot.. &quot.strephon and chloe&quot.. hunter. paul j. &quot.journalism. the commitment to contemporaneity.&quot.. coleridge. samuel taylor. &quot.effusion xxxv&quot.. &quot.frost at midnight&quot.. &quot.the nightingale&quot.. &quot.this lime-tree bower my prison&quot.. &quot.dejection. an ode&quot.. wordsworth. william. &quot.lines. written a few miles above tintern abbey.&quot.. wordsworth. william. &quot.residence in london.&quot.. keats. john. &quot.ode to melancholy&quot.. &quot.ode to a nightingale&quot.. &quot.to autumn&quot.. sketches by constantin guys.. baudelaire. charles. &quot.the painter of modern life&quot.. &quot.to a passer-by&quot.. kern. stephen. &quot.the present.&quot.. images from eadweard muybridge and etienne-jules marey.. braun. marta. &quot.the expanded present. photographic movement.&quot.. canales. jimena. &quot.introduction&quot. and &quot.conclusion.&quot.. benjamin. walter. &quot.the work of art in the age of its technological reproducibility.&quot.. charney. leo. &quot.in a moment. film and the philosophy of modernity.&quot.. student project presentations. ,literature,http://ocw.mit.edu/courses/literature/21l-325-small-wonders-media-modernity-and-the-moment-experiments-in-time-fall-2010/,http://ocw.mit.edu/courses/literature/21l-325-small-wonders-media-modernity-and-the-moment-experiments-in-time-fall-2010/21l-325f10.jpg,Undergraduate
literary studies: the legacy of england,introductions. explanations. mutual question and answer. begin chaucer. medieval literature. middle english. secular and profane. more irony of character and more social comedy of manners. this time infused with gender. the bayeaux tapestry. conclude chaucer. textual authority and the &quot.experience&quot. of the wife of bath. humanism. wit. and the english renaissance. the augustan age. neoclassicism. satire. scatology. sense. sensibility. landscape. romanticism. revolution. aesthetics. the age of reform. restraint. parody. arthur conan doyle. sherlock holmes stories. post-empire and the fragmentation of history. questions. final exercise questions. assignment. responses due. final evaluations. poems. monty python. ,literature,http://ocw.mit.edu/courses/literature/21l-420-literary-studies-the-legacy-of-england-spring-2006/,http://ocw.mit.edu/courses/literature/21l-420-literary-studies-the-legacy-of-england-spring-2006/21l-420s06.jpg,Undergraduate
understanding television,introduction. television and cultural study. the wasteland mythology. midterm quiz. television as a cultural form. the broadcast era. 10-11. tv genres. after the networks. summary perspectives. final exam. ,literature,http://ocw.mit.edu/courses/literature/21l-432-understanding-television-spring-2003/,http://ocw.mit.edu/courses/literature/21l-432-understanding-television-spring-2003/21l-432s03.jpg,Undergraduate
end of nature,"introduction. the image of nature in genesis.. forster. e. m. ""the machine stops."". montaigne. ""on cannibals."". bacon. francis. ""the new atlantis."". huxley. t. h. ""evolution and ethics."". hardin. garret. ""the tragedy of the commons."". williams. george. ""a sociobiological expansion of 'evolution and ethics'."". leopold. aldo. ""the land ethic."". le guin. ursula k. ""vaster than empires and more slow."". midgley. mary. ""duties concerning islands."". callicot. j. baird. ""animal liberation."". ",literature,http://ocw.mit.edu/courses/literature/21l-449-end-of-nature-spring-2002/,http://ocw.mit.edu/courses/literature/21l-449-end-of-nature-spring-2002/21l-449s02.jpg,Undergraduate
introduction to literary theory,introduction. new criticism. keats. john. &quot.ode on a grecian urn&quot.. brooks. cleanth. &quot.keats' sylvan historian. history without footnotes&quot.. wimsatt. william kurtz. &quot.the intentional fallacy&quot.. wimsatt. w. k.. and m. c. beardley. &quot.the affective fallacy&quot.. milton. john. sonnets xviii-xx.. mailloux. steven. &quot.stanley fish's 'interpreting the variorum'. advance or retreat?&quot.. fish. stanley. &quot.literature in the reader&quot.. structuralism 1. brémond. claude. &quot.morphology of the french folktale&quot.. the brothers grimm. &quot.rapunzel&quot.. greimas. a. j.. and f. rastier. &quot.the interaction of semiotic constraints&quot.. structuralism 2. levi-strauss. claude. &quot.the structural study of myth&quot.. foucault. michel. &quot.what is an author?&quot.. derrida and deconstruction 1. derrida. jacques. &quot.structure. sign and play in the discourse of the human sciences&quot.. &mdash.&mdash.&mdash.. &quot.the writing lesson&quot.. derrida and deconstruction 2. derrida. jacques. &quot.signature. event. context&quot.. dinesen. isak. &quot.the blank page&quot.. johnson. b. &quot.nothing fails like success&quot.. charlotte gilman. &quot.the yellow wallpaper&quot.. lacan. jacques. &quot.the mirror stage&quot.. lacan 1. lacan 2. poe. edgar allen. &quot.the purloined letter&quot.. michel foucault. marxism. althusser and jameson. &quot.post-poststructuralism&quot.. ,literature,http://ocw.mit.edu/courses/literature/21l-451-introduction-to-literary-theory-spring-2010/,http://ocw.mit.edu/courses/literature/21l-451-introduction-to-literary-theory-spring-2010/21l-451s10.jpg,Undergraduate
classical literature: the golden age of augustan rome,introduction. augustus. authorship. and authority. myths160.of origin. birth of160.a nation. gender and history. repetition and160.difference. the patterns of history. roman institutions. warfare public and160.private. the functioning of160.political propaganda. the waning days of160.the republic. the tradition160.of160.public and160.political oratory. actium and160.its aftermath. from republic to160.empire. independent research project presentations. strategies of160.accommodation. resignation and160.withdrawal. repetition and160.reversal. the politics of160.pastoral. the golden age160.of rome. the wayward hero. epics160.of empire. reconstituting the160.nation. organizing desires. fathers of the fatherland. love casuistry. rhetoric. deceit. and desire. translations160.of160.empire. rhetoric and160.regret. art and160.emotion. the empire reconsidered. ,literature,http://ocw.mit.edu/courses/literature/21l-455-classical-literature-the-golden-age-of-augustan-rome-fall-2004/,http://ocw.mit.edu/courses/literature/21l-455-classical-literature-the-golden-age-of-augustan-rome-fall-2004/21l-455f04.jpg,Undergraduate
the bible,introduction. acts of the apostles. isaiah. genesis. daniel. exodus. leviticus. numbers. and deuteronomy. samuel. samuel. kings. job. john. revelation. ,literature,http://ocw.mit.edu/courses/literature/21l-458-the-bible-spring-2007/,http://ocw.mit.edu/courses/literature/21l-458-the-bible-spring-2007/21l-458s07.jpg,Undergraduate
medieval literature: medieval women writers,introduction. biblical160.and patristic materials. hagiography. late antiquity and160.the early middle ages. virgin martyrdom in the160.comic mode. transforming the160.past. the trivium. scholasticism and the160.literary curriculum. medieval rhetoric and the160.power of160.emotions. the self reformed. independent research project presentations. courtly love and160.self-presentation. romance and160.aristocratic society. adventures on the160.celtic fringe. the quadrivium. science in the160.medieval curriculum. the science of160.salvation. spirituality and160.courtly love. mysticism and160.heresy. affective piety and160.autobiography. the disorders of160.divine love. objects of160.affection. imitations of160.love. disciplines160.of the self. late medieval feminism. allegories of160.power. the160.social orders. the crisis of160.nationalism. ,literature,http://ocw.mit.edu/courses/literature/21l-460-medieval-literature-medieval-women-writers-spring-2004/,http://ocw.mit.edu/courses/literature/21l-460-medieval-literature-medieval-women-writers-spring-2004/21l-460s04.jpg,Undergraduate
romantic poetry,introduction. readings by thomas gray. thomas warton. and charles lloyd. readings by anna seward and charlotte smith. readings by wordsworth. readings by coleridge. readings by wordsworth. coleridge. and john thelwall. readings by keats. readings by keats and william hazlitt. readings by percy bysshe shelley. readings by percy bysshe shelley and byron. readings by mary shelley. readings by byron. ,literature,http://ocw.mit.edu/courses/literature/21l-476-romantic-poetry-spring-2005/,http://ocw.mit.edu/courses/literature/21l-476-romantic-poetry-spring-2005/21l-476s05.jpg,Undergraduate
victorian literature and culture,introduction. the victorian period. dickens. thomas carlyle. john ruskin. elizabeth gaskell. john stuart mill. henry mayhew. isabella beeton. alfred. lord tennyson. lewis carroll. arthur conan doyle. rudyard kipling. ,literature,http://ocw.mit.edu/courses/literature/21l-481-victorian-literature-and-culture-spring-2003/,http://ocw.mit.edu/courses/literature/21l-481-victorian-literature-and-culture-spring-2003/21l-481s03.jpg,Undergraduate
